"REF","Company (Manufacturer)","Company Location","Review Date","Country of Bean Origin","Specific Bean Origin or Bar Name","Cocoa Percent","Ingredient Nums","Ingredients","Most Memorable Characteristics","Rating"
813,"Sacred","U.S.A.",2012,"Blend","Midnight, Central and S. America",0.83,4,"Beans,Sweetener other than white cane or beet sugar,Cocoa Butter,Vanilla","grassy, strong bitter",2.75
288,"Salgado","Argentina",2008,"Brazil","Bahia Superior",0.7,4,"Beans,Sugar,Cocoa Butter,Lecithin","creamy, vanilla, rich",3.5
288,"Salgado","Argentina",2008,"Ecuador","Esmeraldas",0.7,4,"Beans,Sugar,Cocoa Butter,Lecithin","nutty, spicy, floral",3.5
288,"Salgado","Argentina",2008,"Venezuela","Carenero Superior",0.7,4,"Beans,Sugar,Cocoa Butter,Lecithin","nutty, basic cocoa",3.5
292,"Salgado","Argentina",2008,"Ecuador","Rio Arriba",0.7,4,"Beans,Sugar,Cocoa Butter,Lecithin","floral, spicey",3.5
2004,"San Jose","Ecuador",2017,"Ecuador","H. San Jose, Los Rios, L300817",0.7,4,"Beans,Sugar,Cocoa Butter,Lecithin","few grits, basic, gateway",3.25
414,"Santander (Compania Nacional)","Colombia",2009,"Colombia","Colombian w/ nibs",0.7,5,"Beans,Sugar,Cocoa Butter,Vanilla,Lecithin","sweet, marshmallow",3
404,"Santander (Compania Nacional)","Colombia",2009,"Colombia","Colombian 2008",0.75,3,"Beans,Sugar,Lecithin","roasty,rich cocoa,marshmallow",2.75
32,"Santander (Compania Nacional)","Colombia",2006,"Colombia","Colombian Dark",0.7,5,"Beans,Sugar,Cocoa Butter,Vanilla,Lecithin","rustic, cherry, marshmallow",3.75
32,"Santander (Compania Nacional)","Colombia",2006,"Colombia","Colombian",0.65,5,"Beans,Sugar,Cocoa Butter,Vanilla,Lecithin","sweet, cherry, marshmallow",3
32,"Santander (Compania Nacional)","Colombia",2006,"Colombia","Colombian Semi Dark",0.53,5,"Beans,Sugar,Cocoa Butter,Vanilla,Lecithin","too sweet, candy-like",2
761,"Santome","France",2011,"Sao Tome","Sao Tome",0.7,5,"Beans,Sugar,Cocoa Butter,Vanilla,Lecithin","perfume, vanilla",2.75
959,"Scharffen Berger","U.S.A.",2012,"Peru","San Juan de Cheni",0.78,4,"Beans,Sugar,Cocoa Butter,Lecithin","banana, pear, spice, cheese",4
781,"Scharffen Berger","U.S.A.",2011,"Papua New Guinea","Markham Valley",0.68,5,"Beans,Sugar,Cocoa Butter,Vanilla,Lecithin","cherry,wine,rich,smoke",3.75
464,"Scharffen Berger","U.S.A.",2010,"Madagascar","Amina",0.65,5,"Beans,Sugar,Cocoa Butter,Vanilla,Lecithin","clingy,subtle, tangy, citrus",3.75
464,"Scharffen Berger","U.S.A.",2010,"Grenada","Camahogne",0.68,5,"Beans,Sugar,Cocoa Butter,Vanilla,Lecithin","smooth, grassy, minty",3.5
336,"Scharffen Berger","U.S.A.",2009,"Ghana","Asante",0.65,5,"Beans,Sugar,Cocoa Butter,Vanilla,Lecithin","simple, delicate cocoa, long",4
336,"Scharffen Berger","U.S.A.",2009,"Brazil","Tome Acu",0.68,5,"Beans,Sugar,Cocoa Butter,Vanilla,Lecithin","smooth, tart, earthy",3.75
445,"Scharffen Berger","U.S.A.",2009,"Vietnam","Ben Tre",0.72,5,"Beans,Sugar,Cocoa Butter,Vanilla,Lecithin","creamy, grassy, banana, tart",3.75
227,"Scharffen Berger","U.S.A.",2008,"Blend","Finisterra, Ven., Trinidad, Mad.",0.72,5,"Beans,Sugar,Cocoa Butter,Vanilla,Lecithin","grassy, black pepper, smoke",3
135,"Scharffen Berger","U.S.A.",2007,"Venezuela","Cuyagua",0.75,5,"Beans,Sugar,Cocoa Butter,Vanilla,Lecithin","complex, strawberry, tart",3.75
117,"Scharffen Berger","U.S.A.",2007,"Blend","Las Islas, Carribean(DR/Jam/Tri)",0.72,5,"Beans,Sugar,Cocoa Butter,Vanilla,Lecithin","strong smokey tobacco",3
135,"Scharffen Berger","U.S.A.",2007,"Blend","Nibby",0.62,5,"Beans,Sugar,Cocoa Butter,Vanilla,Lecithin","sweet, base cocoa",3
188,"Scharffen Berger","U.S.A.",2007,"Blend","Antilles (Trin/Gren/DR/Ven)",0.75,5,"Beans,Sugar,Cocoa Butter,Vanilla,Lecithin","smooth,complex,cocoa base",3
15,"Scharffen Berger","U.S.A.",2006,"Blend","Bittersweet",0.7,5,"Beans,Sugar,Cocoa Butter,Vanilla,Lecithin","cherry, mild bitter",3.5
56,"Scharffen Berger","U.S.A.",2006,"Blend","Semisweet",0.62,5,"Beans,Sugar,Cocoa Butter,Vanilla,Lecithin","tobacco, sweet, dairy",3
15,"Scharffen Berger","U.S.A.",2006,"Blend","Extra Dark",0.82,5,"Beans,Sugar,Cocoa Butter,Vanilla,Lecithin","dry, bitter, poor aftertaste",2
40,"Scharffen Berger","U.S.A.",2006,"Blend","Kumasi Sambirano, Ghana & Madagascar",0.68,5,"Beans,Sugar,Cocoa Butter,Vanilla,Lecithin","fruity, smokey, burnt",2
56,"Scharffen Berger","U.S.A.",2006,"Jamaica","Jamaica a l'ancienne",0.7,5,"Beans,Sugar,Cocoa Butter,Vanilla,Lecithin","fresh nibs,chocolate base off",2
2820,"Schoki","Canada",2023,"Dominican Republic","Zorzal, batch 23",0.72,3,"Beans,Sugar,Cocoa Butter","bold, molasses, tobacco, plant",3.5
2820,"Schoki","Canada",2023,"Tanzania","Kokoa Kamili, batch 22",0.72,3,"Beans,Sugar,Cocoa Butter","rich, cherry, fig, chocolatey",3.5
1658,"Seaforth","U.K.",2015,"Dominican Republic","Dominican Republic",0.7,2,"Beans,Sugar","rustic, vegetal, earthy",2.75
1658,"Seaforth","U.K.",2015,"Grenada","Grenada",0.7,2,"Beans,Sugar","off, sweet, orange, rubber",2.75
2590,"Seahorse","U.S.A.",2021,"Peru","Ucayali",0.7,2,"Beans,Sugar","orange, fig, cocoa",3.5
2594,"Seahorse","U.S.A.",2021,"Vietnam","Ben Tre",0.7,2,"Beans,Sugar","blueberry & cocoa dominate",3.5
2660,"Seahorse","U.S.A.",2021,"India","Anamalai",0.7,2,"Beans,Sugar","sticky, dark berry, roasty edge",3.5
2660,"Seahorse","U.S.A.",2021,"Trinidad","Gewan Gangaram",0.75,2,"Beans,Sugar","sl roasty, woody, melon, spicy",3.25
2446,"Seahorse","U.S.A.",2019,"Uganda","Semuliki Forest",0.7,2,"Beans,Sugar","cocoa, roasty, sticky",3.5
2446,"Seahorse","U.S.A.",2019,"Fiji","Matasawalevu",0.7,2,"Beans,Sugar","sharp, raw, metallic",2.75
2104,"Seahorse","U.S.A.",2018,"Tanzania","Kokoa Kamili",0.7,2,"Beans,Sugar","sticky, cherry, cocoa",3.25
2108,"Seahorse","U.S.A.",2018,"Dominican Republic","Zorzal",0.7,2,"Beans,Sugar","earthy, mild fruit, sticky",3
2104,"Seahorse","U.S.A.",2018,"Honduras","Wampusirpi",0.7,2,"Beans,Sugar","dry, earthy, surface mark",2.75
2816,"Shane Chocolate Works","U.S.A.",2023,"Blend","Ghana, Colombia, House Blend",0.685,3,"Beans,Sugar,Cocoa Butter","vanilla, candy-like, cocoa, acidic",3
2366,"Shane Chocolate Works","U.S.A.",2019,"Belize","Belize",0.7,3,"Beans,Sugar,Cocoa Butter","full cocoa flavor",3.5
2370,"Shane Chocolate Works","U.S.A.",2019,"Guatemala","Guatemala",0.7,3,"Beans,Sugar,Cocoa Butter","spicy, rich cocoa, sweet",3
2370,"Shane Chocolate Works","U.S.A.",2019,"Colombia","Colombia",0.7,3,"Beans,Sugar,Cocoa Butter","black pepper, astringent",3
1450,"Shark Mountain","U.S.A.",2015,"Papua New Guinea","Papua New Guinea",0.73,2,"Beans,Sugar","chewy, smoke, fruit, cocoa",3.5
1466,"Shark Mountain","U.S.A.",2015,"Dominican Republic","ROIG",0.74,2,"Beans,Sugar","grapes, tangy, cocoa",3.5
1450,"Shark Mountain","U.S.A.",2015,"Jamaica","Jamaica",0.72,2,"Beans,Sugar","sticky, dried fruit, smoke",3.25
1466,"Shark Mountain","U.S.A.",2015,"Venezuela","Cuyagua",0.77,2,"Beans,Sugar","smoked ham, tangy, berry",2.75
1335,"Shark Mountain","U.S.A.",2014,"Belize","Belize, 2013",0.72,2,"Beans,Sugar","fruity, blueberry",3.25
1335,"Shark Mountain","U.S.A.",2014,"Ecuador","Ecuador",0.75,2,"Beans,Sugar","coffee, nutty",3
721,"Shark's","U.S.A.",2011,"U.S.A.","Hawai'i Island, Hilo, w/ added cocoa butter",0.73,4,"Beans,Sugar,Cocoa Butter,Vanilla","perfume, floral, chemical",2.5
713,"Shark's","U.S.A.",2011,"U.S.A.","Hawai'i Island, Hilo",0.73,4,"Beans,Sugar,Cocoa Butter,Vanilla","sticky, earthy, medicinal",2
1884,"Shattell","Peru",2016,"Peru","Tingo Maria",0.7,3,"Beans,Sugar,Cocoa Butter","earthy, roasty, vegetal",3.25
757,"Shattell","Peru",2011,"Peru","Porcelana",0.75,3,"Beans,Sugar,Cocoa Butter","strong spice, perfume, roasty",3.5
1586,"Sibu","Costa Rica",2015,"Costa Rica","Oscuro",0.7,3,"Beans,Sugar,Cocoa Butter","gritty, bold, black pepper",3.5
1586,"Sibu","Costa Rica",2015,"Costa Rica","Oro",0.82,3,"Beans,Sugar,Cocoa Butter","gritty, fatty, coffee",3.25
2716,"Sierra Sagrada","Colombia",2022,"Colombia","Sierra Nevada, Santa Marta",0.72,3,"Beans,Sugar,Cocoa Butter","brownie, mocha, marshmallow",3.5
725,"Silvio Bessone","Italy",2011,"Sao Tome","Trintade, Sao Tome",0.65,4,"Beans,Sugar,Cocoa Butter,Salt","nutty, salty",3.25
729,"Silvio Bessone","Italy",2011,"Brazil","Bahia, Scavina",0.6,4,"Beans,Sugar,Cocoa Butter,Salt","fatty, sweet, salty",3.25
717,"Silvio Bessone","Italy",2011,"Belize","Maya Belize",0.67,4,"Beans,Sugar,Cocoa Butter,Salt","fatty, cocoa, spicy",3
741,"Silvio Bessone","Italy",2011,"Colombia","Porcelana, Colombia, Amazonas",0.68,4,"Beans,Sugar,Cocoa Butter,Salt","fatty, salty, caramel",3
2652,"Sirene","Canada",2021,"India","Anamalai, Pollachi City",0.73,3,"Beans,Sugar,Cocoa Butter","butterscotch, slight burnt note",3.25
2652,"Sirene","Canada",2021,"Mexico","Soconusco, Rayen Cacao Co-op",0.73,3,"Beans,Sugar,Cocoa Butter","bland, sour, lacks development",3
1996,"Sirene","Canada",2017,"Peru","Tingo Maria",0.73,2,"Beans,Sugar","caramel, anise, dried fruit",3.75
1860,"Sirene","Canada",2016,"Ecuador","Esmeraldas, Salazar Farm",0.73,2,"Beans,Sugar","rich cocoa, spicy",3.75
1788,"Sirene","Canada",2016,"Bolivia","Wild Bolivia",0.73,2,"Beans,Sugar","sticky, raisins, fudgey",3.5
1856,"Sirene","Canada",2016,"Tanzania","Kokoa Kamili Coop",0.73,2,"Beans,Sugar","basic cocoa, gateway",3.5
1614,"Sirene","Canada",2015,"Guatemala","Lachua w/ maple sugar, batch 5",0.73,2,"Beans,Sweetener other than white cane or beet sugar","waxy, maple, flat",3.25
1650,"Sirene","Canada",2015,"Haiti","Pisa",0.73,2,"Beans,Sugar","oily, medium roasted cocoa",3.25
1502,"Sirene","Canada",2015,"Madagascar","Somia Plantation, 2012",1,1,"Beans","creamy, tart, bitter",3
1506,"Sirene","Canada",2015,"Ecuador","Camino Verde P., Balao, Guayas, 2012",1,1,"Beans","floral, bourbon, bitter",3
1614,"Sirene","Canada",2015,"Guatemala","Lachua w/ cane sugar",0.73,2,"Beans,Sugar","waxy, earthy, cocoa, roasty",3
1339,"Sirene","Canada",2014,"Madagascar","Somia Plantation, 2012",0.67,3,"Beans,Sugar,Cocoa Butter","tart, sweet edge",3.75
1339,"Sirene","Canada",2014,"Madagascar","Somia Plantation, 2012",0.73,3,"Beans,Sugar,Cocoa Butter","intense fruity, mild sour",3.75
1343,"Sirene","Canada",2014,"Ecuador","Camino Verde P., Balao, Guayas",0.73,3,"Beans,Sugar,Cocoa Butter","intense, rich, burnt, licorice",3.75
1462,"Sjolinds","U.S.A.",2015,"Nicaragua","Nicaragua, lot N510",0.72,3,"Beans,Sugar,Cocoa Butter","mild, nutty, vanilla, cocoa",3
1454,"Sjolinds","U.S.A.",2015,"Ghana","Ghana",0.7,4,"Beans,Sugar,Cocoa Butter,Vanilla","sweet, vanilla, cocoa, mold",2.75
2856,"Sleepwalk","U.S.A.",2023,"Mexico","Chiapas, Ostuacon, ""Blanco Jaguar""",0.7,2,"Beans,Sugar","fruit, caramel, clean",3.75
2856,"Sleepwalk","U.S.A.",2023,"Mexico","Chiapas, Tuzantan, ""El Vado""",0.7,2,"Beans,Sugar","melon, black pepper, molasses",3.25
2856,"Sleepwalk","U.S.A.",2023,"Mexico","Blend, South Mexico, ""Barra de la Casa""",0.7,2,"Beans,Sugar","mild molasses, burnt fudge",3
2804,"Slow Cocoa","U.S.A.",2022,"Dominican Republic","Zorzal",0.7,2,"Beans,Sugar","fruity, strong cocoa, sweet",3.5
2804,"Slow Cocoa","U.S.A.",2022,"Honduras","Wampu",0.7,2,"Beans,Sugar","grassy, earthy, tannic, intense",3
2860,"slowww melt","China",2023,"China","Hainan",0.7,3,"Beans,Sugar,Cocoa Butter","fatty, bread, molasses",2.5
1940,"Smooth Chocolator, The","Australia",2017,"Dominican Republic","Oko Caribe, DOR005",0.7,3,"Beans,Sugar,Cocoa Butter","cherry, rich choco",3.5
1952,"Smooth Chocolator, The","Australia",2017,"Haiti","Pisa, batch HA102",0.7,3,"Beans,Sugar,Cocoa Butter","complex, earthy, melon",3.5
1740,"Smooth Chocolator, The","Australia",2016,"Ecuador","Porcelana, Sorotaima,Machiques,batch pcl001",0.7,3,"Beans,Sugar,Cocoa Butter","ligt color, creamy, peanut",4
1740,"Smooth Chocolator, The","Australia",2016,"Venezuela","Guasare, La Sierra de Perija, batch gua001",0.7,3,"Beans,Sugar,Cocoa Butter","creamy, fruit, cocoa",3.75
1756,"Smooth Chocolator, The","Australia",2016,"Belize","Maya Mtn, Moho R., Toledo D.",0.7,3,"Beans,Sugar,Cocoa Butter","apple, mild cherry",3.75
1864,"Smooth Chocolator, The","Australia",2016,"Australia","Australia",0.67,3,"Beans,Sugar,Cocoa Butter","delicate, smooth, dairy",3.75
1908,"Smooth Chocolator, The","Australia",2016,"Guatemala","Chimelb, Lanquin, Alta Verapaz, b-GUA001",0.7,3,"Beans,Sugar,Cocoa Butter","gummy, fatty, earthy",3.25
1864,"Smooth Chocolator, The","Australia",2016,"Vietnam","Tien Giang",0.7,3,"Beans,Sugar,Cocoa Butter","creamy, molasses, off note",3
1622,"Smooth Chocolator, The","Australia",2015,"Ecuador","Camino Verde",0.72,3,"Beans,Sugar,Cocoa Butter","creamy, pistachio, floral",4
1622,"Smooth Chocolator, The","Australia",2015,"Tanzania","Kokoa Kamili",0.67,3,"Beans,Sugar,Cocoa Butter","bold cherry, rich cooa",3.75
1622,"Smooth Chocolator, The","Australia",2015,"Trinidad","San Juan Estate",0.7,3,"Beans,Sugar,Cocoa Butter","cigar, tobacco, grass, spice",3.75
1666,"Smooth Chocolator, The","Australia",2015,"Venezuela","Chuao, batch 3",0.7,3,"Beans,Sugar,Cocoa Butter","mild cacao and fruit notes",3.75
1622,"Smooth Chocolator, The","Australia",2015,"Madagascar","Akesson's Estate",0.7,3,"Beans,Sugar,Cocoa Butter","few grits, bold, dark berry",3.5
1662,"Smooth Chocolator, The","Australia",2015,"Papua New Guinea","Papua New Guinea, triple roast, batch 1",0.65,3,"Beans,Sugar,Cocoa Butter","smokey, tart, astringent",3.5
1618,"Smooth Chocolator, The","Australia",2015,"Madagascar","Akesson's Estate",0.65,3,"Beans,Sugar,Cocoa Butter","few grits, sweet, orange",3.25
1666,"Smooth Chocolator, The","Australia",2015,"Peru","Maranon, batch 2",0.67,3,"Beans,Sugar,Cocoa Butter","light brown, grits, floral",3
1626,"Smooth Chocolator, The","Australia",2015,"Bolivia","Bolivia",0.72,3,"Beans,Sugar,Cocoa Butter","floral, intense, pungent",2.75
693,"Snake & Butterfly","U.S.A.",2011,"Ghana","Ghana",0.67,3,"Beans,Sugar,Cocoa Butter","perfume, strong chemical",1.5
502,"Snake & Butterfly","U.S.A.",2010,"Ecuador","Ecuador",0.68,3,"Beans,Sugar,Cocoa Butter","fudgey then spicy, vanilla",3.25
502,"Snake & Butterfly","U.S.A.",2010,"Madagascar","Madagascar",0.68,3,"Beans,Sugar,Cocoa Butter","mild cocoa, fruity",3
2112,"Soeka","Netherlands",2018,"Sulawesi","Sulawesi",0.66,3,"Beans,Sweetener other than white cane or beet sugar,Cocoa Butter","nuts, fruit, cocoa",3.25
1968,"Soklet","India",2017,"India","India",0.7,3,"Beans,Sugar,Cocoa Butter","grassy, hammy",2.75
1812,"Sol Cacao","U.S.A.",2016,"Ecuador","Ecuador, Batch 1",0.7,2,"Beans,Sugar","intense, simple, floral, earthy",3.5
1518,"Sol Cacao","U.S.A.",2015,"Madagascar","Madagascar",0.72,2,"Beans,Sugar","tangy, sour, intense",3
2366,"Solkiki","U.K.",2019,"Philippines","Kablon Farms, Red Pod, 2018 harvest",0.7,3,"Beans,Sugar,Cocoa Butter","intense, dirty,floral,medicinal",2.5
1840,"Solkiki","U.K.",2016,"Dominican Republic","Castillo, Hispaniola, unroasted",0.85,2,"Beans,Sugar","sticky, hammy, bitter",2.75
1840,"Solkiki","U.K.",2016,"Peru","Maranon, Fortunato No. 4",0.68,2,"Beans,Sugar","sticky, sandy, pungent",2.75
1792,"Solomons Gold","New Zealand",2016,"Solomon Islands","Solomon Island",0.7,2,"Beans,Sugar","sweet, roasty, spicy",3.25
1796,"Solomons Gold","New Zealand",2016,"Solomon Islands","Solomon Island w/ nibs",0.75,2,"Beans,Sugar","spicy, roasted, fresh nibs",3.25
2660,"Solstice","U.S.A.",2021,"Vietnam","Dak Nong, Lot 103120",0.7,3,"Beans,Sugar,Cocoa Butter","molasses, raisins, astringent",3.5
2068,"Solstice","U.S.A.",2018,"India","Anamalai",0.7,3,"Beans,Sugar,Cocoa Butter","molasses undertone, tangy",3.25
1992,"Solstice","U.S.A.",2017,"Tanzania","Kilombero",0.7,3,"Beans,Sugar,Cocoa Butter","sticky, strong molasses",3.25
1335,"Solstice","U.S.A.",2014,"Uganda","Bundibugyo",0.7,3,"Beans,Sugar,Cocoa Butter","molasses, licorice, muted",3
1161,"Solstice","U.S.A.",2013,"Blend","Wasatch",0.7,3,"Beans,Sugar,Cocoa Butter","creamy, nutty, cocoa",3.5
1161,"Solstice","U.S.A.",2013,"Bolivia","Bolivia",0.7,2,"Beans,Sugar","intense, leathery, cocoa",3.25
1161,"Solstice","U.S.A.",2013,"Peru","San Martin",0.7,3,"Beans,Sugar,Cocoa Butter","molasses, grape, sour",3.25
1157,"Solstice","U.S.A.",2013,"Madagascar","Sambirano",0.7,2,"Beans,Sugar","dry, molasses, sour",3
1157,"Solstice","U.S.A.",2013,"Venezuela","Amazonas",0.7,2,"Beans,Sugar","dairy, cheese, molasses",3
2768,"Soma","Canada",2022,"Uganda","Semuliki Forest, Bundibugyo, b. 13416SEM220426",0.7,3,"Beans,Sugar,Cocoa Butter","creamy,choco strawberry,vanilla",4
2700,"Soma","Canada",2021,"Vietnam","Ben Tre, batch BEN210924 8983",0.7,3,"Beans,Sugar,Cocoa Butter","cinamon, nutmeg, hot cocoa",4
2638,"Soma","Canada",2021,"Madagascar","Bejofo, Sambirano V., Akesson, b. 6116-BEJ210324",0.7,3,"Beans,Sugar,Cocoa Butter","red fruit, peanut butter, cocoa",3.5
2638,"Soma","Canada",2021,"Venezuela","Guasare, Rosario de Perija, b.4279-GUA201123",0.7,3,"Beans,Sugar,Cocoa Butter","spice, sour malt, woody",3.5
2680,"Soma","Canada",2021,"Blend","Dream Machine (Mad./Dom.Rep./Ecuador)",0.62,4,"Beans,Sugar,Cocoa Butter,Vanilla","sweet, cocoa, candy like",3.25
2242,"Soma","Canada",2018,"Madagascar","Bejofo, Sambirano V., Akesson E.",0.7,3,"Beans,Sugar,Cocoa Butter","creamy, acidic, balanced",4
2242,"Soma","Canada",2018,"Venezuela","Choroni, Aragua, Finca Torres Farm",0.7,3,"Beans,Sugar,Cocoa Butter","nutty, cocoa",4
2068,"Soma","Canada",2018,"Haiti","Pisa, Creole Gardens",0.7,3,"Beans,Sugar,Cocoa Butter","sweet edge, lemon, muted",3
2016,"Soma","Canada",2017,"Colombia","Arauca",0.7,3,"Beans,Sugar,Cocoa Butter","creamy, honey, marshmallow",4
2016,"Soma","Canada",2017,"Fiji","Fiji",0.7,3,"Beans,Sugar,Cocoa Butter","creamy, roasty, woody",3.25
1828,"Soma","Canada",2016,"Vietnam","Tien Giang, Black S., batch VIT60420.0",0.7,3,"Beans,Sugar,Cocoa Butter","creamy, honey, blackberry",4
1828,"Soma","Canada",2016,"Nicaragua","Chuno, San Jose de Bocay, Pantasma R.,B.S.",0.7,3,"Beans,Sugar,Cocoa Butter","evolves black pepper to citrus",3.75
1828,"Soma","Canada",2016,"Blend","Abstract S. w/ Jamaica nibs,batch abs60323.0",0.75,3,"Beans,Sugar,Cocoa Butter","banana, nutty",3.75
1820,"Soma","Canada",2016,"Dominican Republic","Oko Caribe, Duarte P., Collab w Chocosol",0.62,3,"Beans,Sugar,Cocoa Butter","creamy, sweet, deep choco",3.5
1820,"Soma","Canada",2016,"Madagascar","Sambirano Valley, Black Science, B-60307.0",0.7,3,"Beans,Sugar,Cocoa Butter","robust dark tropical fruit",3.5
1828,"Soma","Canada",2016,"Brazil","Bahia Black, batch bra50722.1",0.7,3,"Beans,Sugar,Cocoa Butter","creamy, diluted, mild choco",3.5
1832,"Soma","Canada",2016,"Ecuador","Camino Verde, Black S., batch cvu6030.0",0.7,3,"Beans,Sugar,Cocoa Butter","nutty, banana, harsh ending",3.25
1594,"Soma","Canada",2015,"Venezuela","Porcelana",0.75,3,"Beans,Sugar,Cocoa Butter","balanced, nuts, strawberry",4
1594,"Soma","Canada",2015,"Venezuela","CSB Chama",0.7,3,"Beans,Sugar,Cocoa Butter","roasted nuts, dried fruit",3.5
1259,"Soma","Canada",2014,"Peru","Maranon Canyon",0.7,3,"Beans,Sugar,Cocoa Butter","creamy, sour orange",3.75
1307,"Soma","Canada",2014,"Vanuatu","Espiritu Santo, 'Smoke Monster', batch sm1",0.7,3,"Beans,Sugar,Cocoa Butter","creamy, smokey, rich cocoa",3.75
1227,"Soma","Canada",2014,"Nicaragua","La Tronca, Matagalpa",0.7,3,"Beans,Sugar,Cocoa Butter","basic chocolate, accessible",3.5
1307,"Soma","Canada",2014,"Ecuador","Camino Verde P., Balao, Guayas",0.8,3,"Beans,Sugar,Cocoa Butter","robust, nutty, brownie",3.5
1307,"Soma","Canada",2014,"Nicaragua","La Dalia",0.7,3,"Beans,Sugar,Cocoa Butter","spicy, woodsy",3.25
1339,"Soma","Canada",2014,"Blend","Little Big Man, Madagascar & Ecuador",0.7,3,"Beans,Sugar,Cocoa Butter","tart, mild sour",3.25
1077,"Soma","Canada",2013,"Blend","Crazy 88, Guat., D.R., Peru, Mad., PNG",0.88,3,"Beans,Sugar,Cocoa Butter","pronounced berry,mild smoke",4
1077,"Soma","Canada",2013,"Venezuela","Maracaibo, El Vigia",0.7,3,"Beans,Sugar,Cocoa Butter","delicate, nutty, cocoa, dairy",4
1081,"Soma","Canada",2013,"Blend","Equator, Peru, Dom. Rep",0.67,3,"Beans,Sugar,Cocoa Butter","roasted nuts, burnt brownie",4
1177,"Soma","Canada",2013,"Jamaica","Bachelor's Hall E., St. Thomas Parish, batch bh1",0.7,3,"Beans,Sugar,Cocoa Butter","floral, berry, clove",4
1019,"Soma","Canada",2013,"Dominican Republic","Rizek Cacao, batch DR 12",0.77,3,"Beans,Sugar,Cocoa Butter","smoke, burnt caramel, citrus",3.75
1073,"Soma","Canada",2013,"Trinidad","Sangre Grande P.",0.7,3,"Beans,Sugar,Cocoa Butter","creamy, brownie mix, roasty",3.75
1077,"Soma","Canada",2013,"Venezuela","Patanemo",0.7,3,"Beans,Sugar,Cocoa Butter","nutty, chocolate ice cream",3.75
1030,"Soma","Canada",2013,"Indonesia","Java",0.7,3,"Beans,Sugar,Cocoa Butter","creamy, smokey, some fruit",3.25
1077,"Soma","Canada",2013,"Blend","Chef's Blend",0.7,3,"Beans,Sugar,Cocoa Butter","grassy, dairy, mild fatty",3.25
1173,"Soma","Canada",2013,"Venezuela","Orinoco, batch ORI 1",0.7,3,"Beans,Sugar,Cocoa Butter","creamy, nutty, roasty",3.25
1073,"Soma","Canada",2013,"Peru","Apurimac, El Quinacho Co-op",0.7,3,"Beans,Sugar,Cocoa Butter","creamy, medicinal, mild fruit",2.75
867,"Soma","Canada",2012,"Blend","Dual Origins, Sambirano, Elvesia, batch SD06",0.7,3,"Beans,Sugar,Cocoa Butter","creamy, raisin, lemon",4
867,"Soma","Canada",2012,"Blend","Dancing in Your Head, 5 bean blend",0.7,3,"Beans,Sugar,Cocoa Butter","creamy, complex, peanut",4
833,"Soma","Canada",2012,"U.S.A.","O'ahu Island",0.7,3,"Beans,Sugar,Cocoa Butter","cranberries, cocoa",3.75
951,"Soma","Canada",2012,"Venezuela","Carenero Superior, batch CS2",0.7,3,"Beans,Sugar,Cocoa Butter","intense, rich burnt caramel",3.75
951,"Soma","Canada",2012,"Guatemala","Cahabon Region, batch Tri1",0.7,3,"Beans,Sugar,Cocoa Butter","sandy, earthy, tangy wine",3.5
967,"Soma","Canada",2012,"Blend","Eastern Promises, Mad., Java, PNG, batch EP1",0.7,3,"Beans,Sugar,Cocoa Butter","smoke,tobacco,black pepper",3.5
983,"Soma","Canada",2012,"Papua New Guinea","Papua New Guinea",0.85,3,"Beans,Sugar,Cocoa Butter","mild smoke, fruit, mild burnt",3.5
817,"Soma","Canada",2012,"Haiti","Noula Coop",0.7,3,"Beans,Sugar,Cocoa Butter","uneven, grassy, roasty",3.25
676,"Soma","Canada",2011,"Blend","Three Amigos(Chuao, Wild Bolivia, D.R.)",0.7,3,"Beans,Sugar,Cocoa Butter","strawberry, cocoa, nutty",4
